,image,writing,gender
9448,/content/drive/MyDrive/lines folder/c06-011-00.png,0,0
9449,/content/drive/MyDrive/lines folder/c06-011-08.png,0,0
9450,/content/drive/MyDrive/lines folder/c06-011-01.png,0,0
9451,/content/drive/MyDrive/lines folder/c06-014-02.png,2,1
9452,/content/drive/MyDrive/lines folder/c06-014-01.png,2,1
9453,/content/drive/MyDrive/lines folder/c06-014-00.png,2,1
9454,/content/drive/MyDrive/lines folder/c06-014-04.png,2,1
9455,/content/drive/MyDrive/lines folder/c06-014-03.png,2,1
9456,/content/drive/MyDrive/lines folder/c06-014-07.png,2,1
9457,/content/drive/MyDrive/lines folder/c06-014-09.png,2,1
9458,/content/drive/MyDrive/lines folder/c06-014-08.png,2,1
9459,/content/drive/MyDrive/lines folder/c06-014-05.png,2,1
9460,/content/drive/MyDrive/lines folder/c06-014-06.png,2,1
9461,/content/drive/MyDrive/lines folder/c06-020-04.png,0,0
9462,/content/drive/MyDrive/lines folder/c06-020-06.png,0,0
9463,/content/drive/MyDrive/lines folder/c06-020-05.png,0,0
9464,/content/drive/MyDrive/lines folder/c06-020-03.png,0,0
9465,/content/drive/MyDrive/lines folder/c06-020-02.png,0,0
9466,/content/drive/MyDrive/lines folder/c06-020-01.png,0,0
9467,/content/drive/MyDrive/lines folder/c06-020-00.png,0,0
9468,/content/drive/MyDrive/lines folder/c06-020-07.png,0,0
9469,/content/drive/MyDrive/lines folder/c06-027-00.png,2,1
9470,/content/drive/MyDrive/lines folder/c06-027-03.png,2,1
9471,/content/drive/MyDrive/lines folder/c06-027-04.png,2,1
9472,/content/drive/MyDrive/lines folder/c06-027-05.png,2,1
9473,/content/drive/MyDrive/lines folder/c06-027-06.png,2,1
9474,/content/drive/MyDrive/lines folder/c06-027-07.png,2,1
9475,/content/drive/MyDrive/lines folder/c06-027-01.png,2,1
9476,/content/drive/MyDrive/lines folder/c06-027-02.png,2,1
9477,/content/drive/MyDrive/lines folder/c06-031-02.png,2,1
9478,/content/drive/MyDrive/lines folder/c06-031-03.png,2,1
9479,/content/drive/MyDrive/lines folder/c06-031-04.png,2,1
9480,/content/drive/MyDrive/lines folder/c06-031-01.png,2,1
9481,/content/drive/MyDrive/lines folder/c06-031-00.png,2,1
9482,/content/drive/MyDrive/lines folder/c06-031-05.png,2,1
9483,/content/drive/MyDrive/lines folder/c06-031-06.png,2,1
9484,/content/drive/MyDrive/lines folder/c06-031-07.png,2,1
9485,/content/drive/MyDrive/lines folder/c06-039-01.png,2,1
9486,/content/drive/MyDrive/lines folder/c06-039-02.png,2,1
9487,/content/drive/MyDrive/lines folder/c06-039-04.png,2,1
9488,/content/drive/MyDrive/lines folder/c06-039-03.png,2,1
9489,/content/drive/MyDrive/lines folder/c06-039-07.png,2,1
9490,/content/drive/MyDrive/lines folder/c06-039-05.png,2,1
9491,/content/drive/MyDrive/lines folder/c06-039-00.png,2,1
9492,/content/drive/MyDrive/lines folder/c06-039-06.png,2,1
9493,/content/drive/MyDrive/lines folder/c06-043-03.png,0,0
9494,/content/drive/MyDrive/lines folder/c06-043-04.png,0,0
9495,/content/drive/MyDrive/lines folder/c06-043-05.png,0,0
9496,/content/drive/MyDrive/lines folder/c06-043-06.png,0,0
9497,/content/drive/MyDrive/lines folder/c06-043-07.png,0,0
9498,/content/drive/MyDrive/lines folder/c06-043-08.png,0,0
9499,/content/drive/MyDrive/lines folder/c06-043-09.png,0,0
9500,/content/drive/MyDrive/lines folder/c06-043-01.png,0,0
9501,/content/drive/MyDrive/lines folder/c06-043-02.png,0,0
9502,/content/drive/MyDrive/lines folder/c06-043-00.png,0,0
9503,/content/drive/MyDrive/lines folder/c06-047-01.png,0,0
9504,/content/drive/MyDrive/lines folder/c06-047-03.png,0,0
9505,/content/drive/MyDrive/lines folder/c06-047-00.png,0,0
9506,/content/drive/MyDrive/lines folder/c06-047-02.png,0,0
9507,/content/drive/MyDrive/lines folder/c06-047-06.png,0,0
9508,/content/drive/MyDrive/lines folder/c06-047-05.png,0,0
9509,/content/drive/MyDrive/lines folder/c06-047-04.png,0,0
9510,/content/drive/MyDrive/lines folder/c06-052-01.png,2,1
9511,/content/drive/MyDrive/lines folder/c06-052-05.png,2,1
9512,/content/drive/MyDrive/lines folder/c06-052-00.png,2,1
9513,/content/drive/MyDrive/lines folder/c06-052-02.png,2,1
9514,/content/drive/MyDrive/lines folder/c06-052-06.png,2,1
9515,/content/drive/MyDrive/lines folder/c06-052-04.png,2,1
9516,/content/drive/MyDrive/lines folder/c06-052-03.png,2,1
9517,/content/drive/MyDrive/lines folder/c06-058-01.png,2,1
9518,/content/drive/MyDrive/lines folder/c06-058-02.png,2,1
9519,/content/drive/MyDrive/lines folder/c06-058-00.png,2,1
9520,/content/drive/MyDrive/lines folder/c06-058-06.png,2,1
9521,/content/drive/MyDrive/lines folder/c06-058-03.png,2,1
9522,/content/drive/MyDrive/lines folder/c06-058-05.png,2,1
9523,/content/drive/MyDrive/lines folder/c06-058-04.png,2,1
9524,/content/drive/MyDrive/lines folder/c06-076-01.png,2,1
9525,/content/drive/MyDrive/lines folder/c06-076-02.png,2,1
9526,/content/drive/MyDrive/lines folder/c06-076-00.png,2,1
9527,/content/drive/MyDrive/lines folder/c06-076-04.png,2,1
9528,/content/drive/MyDrive/lines folder/c06-076-03.png,2,1
9529,/content/drive/MyDrive/lines folder/c06-076-05.png,2,1
9530,/content/drive/MyDrive/lines folder/c06-076-07.png,2,1
9531,/content/drive/MyDrive/lines folder/c06-076-06.png,2,1
9532,/content/drive/MyDrive/lines folder/c06-076-09.png,2,1
9533,/content/drive/MyDrive/lines folder/c06-076-08.png,2,1
9534,/content/drive/MyDrive/lines folder/c06-080-02.png,0,0
9535,/content/drive/MyDrive/lines folder/c06-080-05.png,0,0
9536,/content/drive/MyDrive/lines folder/c06-080-04.png,0,0
9537,/content/drive/MyDrive/lines folder/c06-080-07.png,0,0
9538,/content/drive/MyDrive/lines folder/c06-080-03.png,0,0
9539,/content/drive/MyDrive/lines folder/c06-080-06.png,0,0
9540,/content/drive/MyDrive/lines folder/c06-080-00.png,0,0
9541,/content/drive/MyDrive/lines folder/c06-080-01.png,0,0
9542,/content/drive/MyDrive/lines folder/c06-080-09.png,0,0
9543,/content/drive/MyDrive/lines folder/c06-080-08.png,0,0
9544,/content/drive/MyDrive/lines folder/c06-083-05.png,1,0
9545,/content/drive/MyDrive/lines folder/c06-083-06.png,1,0
9546,/content/drive/MyDrive/lines folder/c06-083-07.png,1,0
9547,/content/drive/MyDrive/lines folder/c06-083-04.png,1,0
9548,/content/drive/MyDrive/lines folder/c06-083-00.png,1,0
9549,/content/drive/MyDrive/lines folder/c06-083-03.png,1,0
9550,/content/drive/MyDrive/lines folder/c06-083-01.png,1,0
9551,/content/drive/MyDrive/lines folder/c06-083-02.png,1,0
9552,/content/drive/MyDrive/lines folder/c06-083-08.png,1,0
9553,/content/drive/MyDrive/lines folder/c06-087-02.png,2,1
9554,/content/drive/MyDrive/lines folder/c06-087-03.png,2,1
9555,/content/drive/MyDrive/lines folder/c06-087-01.png,2,1
9556,/content/drive/MyDrive/lines folder/c06-087-04.png,2,1
9557,/content/drive/MyDrive/lines folder/c06-087-00.png,2,1
9558,/content/drive/MyDrive/lines folder/c06-087-06.png,2,1
9559,/content/drive/MyDrive/lines folder/c06-087-07.png,2,1
9560,/content/drive/MyDrive/lines folder/c06-087-05.png,2,1
9561,/content/drive/MyDrive/lines folder/c06-091-03.png,0,0
9562,/content/drive/MyDrive/lines folder/c06-091-04.png,0,0
9563,/content/drive/MyDrive/lines folder/c06-091-05.png,0,0
9564,/content/drive/MyDrive/lines folder/c06-091-01.png,0,0
9565,/content/drive/MyDrive/lines folder/c06-091-00.png,0,0
9566,/content/drive/MyDrive/lines folder/c06-091-02.png,0,0
9567,/content/drive/MyDrive/lines folder/c06-095-02.png,2,1
9568,/content/drive/MyDrive/lines folder/c06-095-06.png,2,1
9569,/content/drive/MyDrive/lines folder/c06-095-07.png,2,1
9570,/content/drive/MyDrive/lines folder/c06-095-01.png,2,1
9571,/content/drive/MyDrive/lines folder/c06-095-03.png,2,1
9572,/content/drive/MyDrive/lines folder/c06-095-04.png,2,1
9573,/content/drive/MyDrive/lines folder/c06-095-05.png,2,1
9574,/content/drive/MyDrive/lines folder/c06-095-00.png,2,1
9575,/content/drive/MyDrive/lines folder/c06-100-04.png,2,1
9576,/content/drive/MyDrive/lines folder/c06-100-07.png,2,1
9577,/content/drive/MyDrive/lines folder/c06-100-06.png,2,1
9578,/content/drive/MyDrive/lines folder/c06-100-00.png,2,1
9579,/content/drive/MyDrive/lines folder/c06-100-03.png,2,1
9580,/content/drive/MyDrive/lines folder/c06-100-02.png,2,1
9581,/content/drive/MyDrive/lines folder/c06-100-01.png,2,1
9582,/content/drive/MyDrive/lines folder/c06-100-05.png,2,1
9583,/content/drive/MyDrive/lines folder/c06-103-00.png,2,1
9584,/content/drive/MyDrive/lines folder/c06-103-03.png,2,1
9585,/content/drive/MyDrive/lines folder/c06-103-07.png,2,1
9586,/content/drive/MyDrive/lines folder/c06-103-02.png,2,1
9587,/content/drive/MyDrive/lines folder/c06-103-05.png,2,1
9588,/content/drive/MyDrive/lines folder/c06-103-01.png,2,1
9589,/content/drive/MyDrive/lines folder/c06-103-04.png,2,1
9590,/content/drive/MyDrive/lines folder/c06-103-06.png,2,1
9591,/content/drive/MyDrive/lines folder/c06-103-09.png,2,1
9592,/content/drive/MyDrive/lines folder/c06-103-08.png,2,1
9593,/content/drive/MyDrive/lines folder/c06-106-04.png,2,1
9594,/content/drive/MyDrive/lines folder/c06-106-08.png,2,1
9595,/content/drive/MyDrive/lines folder/c06-106-09.png,2,1
9596,/content/drive/MyDrive/lines folder/c06-106-07.png,2,1
9597,/content/drive/MyDrive/lines folder/c06-106-03.png,2,1
9598,/content/drive/MyDrive/lines folder/c06-106-06.png,2,1
9599,/content/drive/MyDrive/lines folder/c06-106-05.png,2,1
9600,/content/drive/MyDrive/lines folder/c06-106-01.png,2,1
9601,/content/drive/MyDrive/lines folder/c06-106-02.png,2,1
9602,/content/drive/MyDrive/lines folder/c06-106-10.png,2,1
9603,/content/drive/MyDrive/lines folder/c06-106-00.png,2,1
9604,/content/drive/MyDrive/lines folder/c06-111-02.png,2,1
9605,/content/drive/MyDrive/lines folder/c06-111-03.png,2,1
9606,/content/drive/MyDrive/lines folder/c06-111-04.png,2,1
9607,/content/drive/MyDrive/lines folder/c06-111-01.png,2,1
9608,/content/drive/MyDrive/lines folder/c06-111-06.png,2,1
9609,/content/drive/MyDrive/lines folder/c06-111-05.png,2,1
9610,/content/drive/MyDrive/lines folder/c06-111-07.png,2,1
9611,/content/drive/MyDrive/lines folder/c06-111-00.png,2,1
9612,/content/drive/MyDrive/lines folder/c06-116-00.png,0,0
9613,/content/drive/MyDrive/lines folder/c06-116-01.png,0,0
9614,/content/drive/MyDrive/lines folder/c06-116-02.png,0,0
9615,/content/drive/MyDrive/lines folder/c06-116-03.png,0,0
9616,/content/drive/MyDrive/lines folder/c06-116-04.png,0,0
9617,/content/drive/MyDrive/lines folder/c06-116-05.png,0,0
9618,/content/drive/MyDrive/lines folder/c06-116-07.png,0,0
9619,/content/drive/MyDrive/lines folder/c06-116-08.png,0,0
9620,/content/drive/MyDrive/lines folder/c06-116-09.png,0,0
9621,/content/drive/MyDrive/lines folder/c06-116-10.png,0,0
9622,/content/drive/MyDrive/lines folder/c06-116-06.png,0,0
9623,/content/drive/MyDrive/lines folder/c06-128-03.png,2,1
9624,/content/drive/MyDrive/lines folder/c06-128-06.png,2,1
9625,/content/drive/MyDrive/lines folder/c06-128-07.png,2,1
9626,/content/drive/MyDrive/lines folder/c06-128-01.png,2,1
9627,/content/drive/MyDrive/lines folder/c06-128-00.png,2,1
9628,/content/drive/MyDrive/lines folder/c06-128-02.png,2,1
9629,/content/drive/MyDrive/lines folder/c06-128-05.png,2,1
9630,/content/drive/MyDrive/lines folder/c06-128-04.png,2,1
9631,/content/drive/MyDrive/lines folder/c06-128-08.png,2,1
9632,/content/drive/MyDrive/lines folder/c06-138-02.png,2,1
9633,/content/drive/MyDrive/lines folder/c06-138-03.png,2,1
9634,/content/drive/MyDrive/lines folder/c06-138-04.png,2,1
9635,/content/drive/MyDrive/lines folder/c06-138-00.png,2,1
9636,/content/drive/MyDrive/lines folder/c06-138-05.png,2,1
9637,/content/drive/MyDrive/lines folder/c06-138-01.png,2,1
9638,/content/drive/MyDrive/lines folder/c06-138-08.png,2,1
9639,/content/drive/MyDrive/lines folder/c06-138-09.png,2,1
9640,/content/drive/MyDrive/lines folder/c06-138-06.png,2,1
9641,/content/drive/MyDrive/lines folder/c06-138-10.png,2,1
9642,/content/drive/MyDrive/lines folder/c06-138-07.png,2,1
9643,/content/drive/MyDrive/lines folder/d01-016-01.png,0,0
9644,/content/drive/MyDrive/lines folder/d01-016-03.png,0,0
9645,/content/drive/MyDrive/lines folder/d01-016-00.png,0,0
9646,/content/drive/MyDrive/lines folder/d01-016-02.png,0,0
9647,/content/drive/MyDrive/lines folder/d01-019-02.png,0,0
9648,/content/drive/MyDrive/lines folder/d01-019-01.png,0,0
9649,/content/drive/MyDrive/lines folder/d01-019-05.png,0,0
9650,/content/drive/MyDrive/lines folder/d01-019-03.png,0,0
9651,/content/drive/MyDrive/lines folder/d01-019-04.png,0,0
9652,/content/drive/MyDrive/lines folder/d01-019-00.png,0,0
9653,/content/drive/MyDrive/lines folder/d01-024-01.png,2,1
9654,/content/drive/MyDrive/lines folder/d01-024-02.png,2,1
9655,/content/drive/MyDrive/lines folder/d01-024-03.png,2,1
9656,/content/drive/MyDrive/lines folder/d01-024-05.png,2,1
9657,/content/drive/MyDrive/lines folder/d01-024-04.png,2,1
9658,/content/drive/MyDrive/lines folder/d01-024-00.png,2,1
9659,/content/drive/MyDrive/lines folder/d01-024-06.png,2,1
9660,/content/drive/MyDrive/lines folder/d01-024-08.png,2,1
9661,/content/drive/MyDrive/lines folder/d01-024-07.png,2,1
9662,/content/drive/MyDrive/lines folder/d01-049-02.png,2,1
9663,/content/drive/MyDrive/lines folder/d01-049-03.png,2,1
9664,/content/drive/MyDrive/lines folder/d01-049-04.png,2,1
9665,/content/drive/MyDrive/lines folder/d01-049-05.png,2,1
9666,/content/drive/MyDrive/lines folder/d01-049-06.png,2,1
9667,/content/drive/MyDrive/lines folder/d01-049-08.png,2,1
9668,/content/drive/MyDrive/lines folder/d01-049-00.png,2,1
9669,/content/drive/MyDrive/lines folder/d01-049-01.png,2,1
9670,/content/drive/MyDrive/lines folder/d01-049-07.png,2,1
9671,/content/drive/MyDrive/lines folder/d01-052-01.png,2,1
9672,/content/drive/MyDrive/lines folder/d01-052-02.png,2,1
9673,/content/drive/MyDrive/lines folder/d01-052-04.png,2,1
9674,/content/drive/MyDrive/lines folder/d01-052-05.png,2,1
9675,/content/drive/MyDrive/lines folder/d01-052-06.png,2,1
9676,/content/drive/MyDrive/lines folder/d01-052-07.png,2,1
9677,/content/drive/MyDrive/lines folder/d01-052-03.png,2,1
9678,/content/drive/MyDrive/lines folder/d01-052-00.png,2,1
9679,/content/drive/MyDrive/lines folder/d01-056-00.png,2,1
9680,/content/drive/MyDrive/lines folder/d01-056-01.png,2,1
9681,/content/drive/MyDrive/lines folder/d01-056-03.png,2,1
9682,/content/drive/MyDrive/lines folder/d01-056-06.png,2,1
9683,/content/drive/MyDrive/lines folder/d01-056-07.png,2,1
9684,/content/drive/MyDrive/lines folder/d01-056-09.png,2,1
9685,/content/drive/MyDrive/lines folder/d01-056-04.png,2,1
9686,/content/drive/MyDrive/lines folder/d01-056-08.png,2,1
9687,/content/drive/MyDrive/lines folder/d01-056-02.png,2,1
9688,/content/drive/MyDrive/lines folder/d01-056-05.png,2,1
9689,/content/drive/MyDrive/lines folder/d01-060-02.png,2,1
9690,/content/drive/MyDrive/lines folder/d01-060-06.png,2,1
9691,/content/drive/MyDrive/lines folder/d01-060-03.png,2,1
9692,/content/drive/MyDrive/lines folder/d01-060-09.png,2,1
9693,/content/drive/MyDrive/lines folder/d01-060-08.png,2,1
9694,/content/drive/MyDrive/lines folder/d01-060-04.png,2,1
9695,/content/drive/MyDrive/lines folder/d01-060-07.png,2,1
9696,/content/drive/MyDrive/lines folder/d01-060-01.png,2,1
9697,/content/drive/MyDrive/lines folder/d01-060-05.png,2,1
9698,/content/drive/MyDrive/lines folder/d01-060-00.png,2,1
9699,/content/drive/MyDrive/lines folder/d01-080-01.png,2,1
9700,/content/drive/MyDrive/lines folder/d01-080-02.png,2,1
9701,/content/drive/MyDrive/lines folder/d01-080-06.png,2,1
9702,/content/drive/MyDrive/lines folder/d01-080-07.png,2,1
9703,/content/drive/MyDrive/lines folder/d01-080-03.png,2,1
9704,/content/drive/MyDrive/lines folder/d01-080-04.png,2,1
9705,/content/drive/MyDrive/lines folder/d01-080-00.png,2,1
9706,/content/drive/MyDrive/lines folder/d01-080-05.png,2,1
9707,/content/drive/MyDrive/lines folder/d01-085-03.png,2,1
9708,/content/drive/MyDrive/lines folder/d01-085-04.png,2,1
9709,/content/drive/MyDrive/lines folder/d01-085-06.png,2,1
9710,/content/drive/MyDrive/lines folder/d01-085-01.png,2,1
9711,/content/drive/MyDrive/lines folder/d01-085-00.png,2,1
9712,/content/drive/MyDrive/lines folder/d01-085-05.png,2,1
9713,/content/drive/MyDrive/lines folder/d01-085-02.png,2,1
9714,/content/drive/MyDrive/lines folder/d01-098-04.png,0,0
9715,/content/drive/MyDrive/lines folder/d01-098-07.png,0,0
9716,/content/drive/MyDrive/lines folder/d01-098-03.png,0,0
9717,/content/drive/MyDrive/lines folder/d01-098-06.png,0,0
9718,/content/drive/MyDrive/lines folder/d01-098-05.png,0,0
9719,/content/drive/MyDrive/lines folder/d01-098-00.png,0,0
9720,/content/drive/MyDrive/lines folder/d01-098-01.png,0,0
9721,/content/drive/MyDrive/lines folder/d01-098-02.png,0,0
9722,/content/drive/MyDrive/lines folder/d01-104-02.png,0,0
9723,/content/drive/MyDrive/lines folder/d01-104-00.png,0,0
9724,/content/drive/MyDrive/lines folder/d01-104-01.png,0,0
9725,/content/drive/MyDrive/lines folder/d01-104-05.png,0,0
9726,/content/drive/MyDrive/lines folder/d01-104-06.png,0,0
9727,/content/drive/MyDrive/lines folder/d01-104-07.png,0,0
9728,/content/drive/MyDrive/lines folder/d01-104-08.png,0,0
9729,/content/drive/MyDrive/lines folder/d01-104-03.png,0,0
9730,/content/drive/MyDrive/lines folder/d01-104-04.png,0,0
9731,/content/drive/MyDrive/lines folder/d01-118-04.png,0,0
9732,/content/drive/MyDrive/lines folder/d01-118-02.png,0,0
9733,/content/drive/MyDrive/lines folder/d01-118-03.png,0,0
9734,/content/drive/MyDrive/lines folder/d01-118-06.png,0,0
9735,/content/drive/MyDrive/lines folder/d01-118-00.png,0,0
9736,/content/drive/MyDrive/lines folder/d01-118-01.png,0,0
9737,/content/drive/MyDrive/lines folder/d01-118-05.png,0,0
9738,/content/drive/MyDrive/lines folder/d01-123-04.png,0,0
9739,/content/drive/MyDrive/lines folder/d01-123-06.png,0,0
9740,/content/drive/MyDrive/lines folder/d01-123-07.png,0,0
9741,/content/drive/MyDrive/lines folder/d01-123-00.png,0,0
9742,/content/drive/MyDrive/lines folder/d01-123-05.png,0,0
9743,/content/drive/MyDrive/lines folder/d01-123-01.png,0,0
9744,/content/drive/MyDrive/lines folder/d01-123-03.png,0,0
9745,/content/drive/MyDrive/lines folder/d01-123-02.png,0,0
9746,/content/drive/MyDrive/lines folder/d03-112-02.png,2,1
9747,/content/drive/MyDrive/lines folder/d03-112-03.png,2,1
9748,/content/drive/MyDrive/lines folder/d03-112-04.png,2,1
9749,/content/drive/MyDrive/lines folder/d03-112-08.png,2,1
9750,/content/drive/MyDrive/lines folder/d03-112-07.png,2,1
9751,/content/drive/MyDrive/lines folder/d03-112-06.png,2,1
9752,/content/drive/MyDrive/lines folder/d03-112-01.png,2,1
9753,/content/drive/MyDrive/lines folder/d03-112-05.png,2,1
9754,/content/drive/MyDrive/lines folder/d03-112-00.png,2,1
9755,/content/drive/MyDrive/lines folder/d03-117-00.png,1,0
9756,/content/drive/MyDrive/lines folder/d03-117-06.png,1,0
9757,/content/drive/MyDrive/lines folder/d03-117-02.png,1,0
9758,/content/drive/MyDrive/lines folder/d03-117-07.png,1,0
9759,/content/drive/MyDrive/lines folder/d03-117-04.png,1,0
9760,/content/drive/MyDrive/lines folder/d03-117-08.png,1,0
9761,/content/drive/MyDrive/lines folder/d03-117-01.png,1,0
9762,/content/drive/MyDrive/lines folder/d03-117-05.png,1,0
9763,/content/drive/MyDrive/lines folder/d03-117-03.png,1,0
9764,/content/drive/MyDrive/lines folder/d04-005-02.png,3,1
9765,/content/drive/MyDrive/lines folder/d04-005-03.png,3,1
9766,/content/drive/MyDrive/lines folder/d04-005-04.png,3,1
9767,/content/drive/MyDrive/lines folder/d04-005-05.png,3,1
9768,/content/drive/MyDrive/lines folder/d04-005-00.png,3,1
9769,/content/drive/MyDrive/lines folder/d04-005-01.png,3,1
9770,/content/drive/MyDrive/lines folder/d04-005-07.png,3,1
9771,/content/drive/MyDrive/lines folder/d04-005-06.png,3,1
9772,/content/drive/MyDrive/lines folder/d04-008-01.png,3,1
9773,/content/drive/MyDrive/lines folder/d04-008-00.png,3,1
9774,/content/drive/MyDrive/lines folder/d04-008-02.png,3,1
9775,/content/drive/MyDrive/lines folder/d04-008-05.png,3,1
9776,/content/drive/MyDrive/lines folder/d04-008-04.png,3,1
9777,/content/drive/MyDrive/lines folder/d04-008-03.png,3,1
9778,/content/drive/MyDrive/lines folder/d04-012-03.png,0,0
9779,/content/drive/MyDrive/lines folder/d04-012-04.png,0,0
9780,/content/drive/MyDrive/lines folder/d04-012-05.png,0,0
9781,/content/drive/MyDrive/lines folder/d04-012-06.png,0,0
9782,/content/drive/MyDrive/lines folder/d04-012-00.png,0,0
9783,/content/drive/MyDrive/lines folder/d04-012-01.png,0,0
9784,/content/drive/MyDrive/lines folder/d04-012-02.png,0,0
9785,/content/drive/MyDrive/lines folder/d04-012-07.png,0,0
9786,/content/drive/MyDrive/lines folder/d04-012-09.png,0,0
9787,/content/drive/MyDrive/lines folder/d04-012-10.png,0,0
9788,/content/drive/MyDrive/lines folder/d04-012-08.png,0,0
9789,/content/drive/MyDrive/lines folder/d04-016-01.png,0,0
9790,/content/drive/MyDrive/lines folder/d04-016-00.png,0,0
9791,/content/drive/MyDrive/lines folder/d04-016-02.png,0,0
9792,/content/drive/MyDrive/lines folder/d04-016-08.png,0,0
9793,/content/drive/MyDrive/lines folder/d04-016-03.png,0,0
9794,/content/drive/MyDrive/lines folder/d04-016-05.png,0,0
9795,/content/drive/MyDrive/lines folder/d04-016-07.png,0,0
9796,/content/drive/MyDrive/lines folder/d04-016-06.png,0,0
9797,/content/drive/MyDrive/lines folder/d04-016-04.png,0,0
9798,/content/drive/MyDrive/lines folder/d04-021-01.png,2,1
9799,/content/drive/MyDrive/lines folder/d04-021-04.png,2,1
9800,/content/drive/MyDrive/lines folder/d04-021-05.png,2,1
9801,/content/drive/MyDrive/lines folder/d04-021-02.png,2,1
9802,/content/drive/MyDrive/lines folder/d04-021-03.png,2,1
9803,/content/drive/MyDrive/lines folder/d04-021-00.png,2,1
9804,/content/drive/MyDrive/lines folder/d04-021-07.png,2,1
9805,/content/drive/MyDrive/lines folder/d04-021-06.png,2,1
9806,/content/drive/MyDrive/lines folder/d04-028-03.png,2,1
9807,/content/drive/MyDrive/lines folder/d04-028-04.png,2,1
9808,/content/drive/MyDrive/lines folder/d04-028-06.png,2,1
9809,/content/drive/MyDrive/lines folder/d04-028-05.png,2,1
9810,/content/drive/MyDrive/lines folder/d04-028-00.png,2,1
9811,/content/drive/MyDrive/lines folder/d04-028-02.png,2,1
9812,/content/drive/MyDrive/lines folder/d04-028-01.png,2,1
9813,/content/drive/MyDrive/lines folder/d04-032-07.png,2,1
9814,/content/drive/MyDrive/lines folder/d04-032-08.png,2,1
9815,/content/drive/MyDrive/lines folder/d04-032-09.png,2,1
9816,/content/drive/MyDrive/lines folder/d04-032-10.png,2,1
9817,/content/drive/MyDrive/lines folder/d04-032-06.png,2,1
9818,/content/drive/MyDrive/lines folder/d04-032-02.png,2,1
9819,/content/drive/MyDrive/lines folder/d04-032-01.png,2,1
9820,/content/drive/MyDrive/lines folder/d04-032-05.png,2,1
9821,/content/drive/MyDrive/lines folder/d04-032-04.png,2,1
9822,/content/drive/MyDrive/lines folder/d04-032-03.png,2,1
9823,/content/drive/MyDrive/lines folder/d04-032-00.png,2,1
9824,/content/drive/MyDrive/lines folder/d04-037-01.png,2,1
9825,/content/drive/MyDrive/lines folder/d04-037-02.png,2,1
9826,/content/drive/MyDrive/lines folder/d04-037-03.png,2,1
9827,/content/drive/MyDrive/lines folder/d04-037-04.png,2,1
9828,/content/drive/MyDrive/lines folder/d04-037-06.png,2,1
9829,/content/drive/MyDrive/lines folder/d04-037-00.png,2,1
9830,/content/drive/MyDrive/lines folder/d04-037-05.png,2,1
9831,/content/drive/MyDrive/lines folder/d04-047-04.png,2,1
9832,/content/drive/MyDrive/lines folder/d04-047-08.png,2,1
9833,/content/drive/MyDrive/lines folder/d04-047-02.png,2,1
9834,/content/drive/MyDrive/lines folder/d04-047-05.png,2,1
9835,/content/drive/MyDrive/lines folder/d04-047-01.png,2,1
9836,/content/drive/MyDrive/lines folder/d04-047-06.png,2,1
9837,/content/drive/MyDrive/lines folder/d04-047-00.png,2,1
9838,/content/drive/MyDrive/lines folder/d04-047-03.png,2,1
9839,/content/drive/MyDrive/lines folder/d04-047-07.png,2,1
9840,/content/drive/MyDrive/lines folder/d04-050-00.png,2,1
9841,/content/drive/MyDrive/lines folder/d04-050-01.png,2,1
9842,/content/drive/MyDrive/lines folder/d04-050-02.png,2,1
9843,/content/drive/MyDrive/lines folder/d04-050-03.png,2,1
9844,/content/drive/MyDrive/lines folder/d04-050-04.png,2,1
9845,/content/drive/MyDrive/lines folder/d04-050-05.png,2,1
9846,/content/drive/MyDrive/lines folder/d04-053-02.png,2,1
9847,/content/drive/MyDrive/lines folder/d04-053-08.png,2,1
9848,/content/drive/MyDrive/lines folder/d04-053-09.png,2,1
9849,/content/drive/MyDrive/lines folder/d04-053-10.png,2,1
9850,/content/drive/MyDrive/lines folder/d04-053-00.png,2,1
9851,/content/drive/MyDrive/lines folder/d04-053-03.png,2,1
9852,/content/drive/MyDrive/lines folder/d04-053-01.png,2,1
9853,/content/drive/MyDrive/lines folder/d04-053-06.png,2,1
9854,/content/drive/MyDrive/lines folder/d04-053-05.png,2,1
9855,/content/drive/MyDrive/lines folder/d04-053-07.png,2,1
9856,/content/drive/MyDrive/lines folder/d04-053-04.png,2,1
9857,/content/drive/MyDrive/lines folder/d04-058-05.png,3,1
9858,/content/drive/MyDrive/lines folder/d04-058-06.png,3,1
9859,/content/drive/MyDrive/lines folder/d04-058-01.png,3,1
9860,/content/drive/MyDrive/lines folder/d04-058-00.png,3,1
9861,/content/drive/MyDrive/lines folder/d04-058-02.png,3,1
9862,/content/drive/MyDrive/lines folder/d04-058-03.png,3,1
9863,/content/drive/MyDrive/lines folder/d04-058-04.png,3,1
9864,/content/drive/MyDrive/lines folder/d04-062-01.png,3,1
9865,/content/drive/MyDrive/lines folder/d04-062-02.png,3,1
9866,/content/drive/MyDrive/lines folder/d04-062-04.png,3,1
9867,/content/drive/MyDrive/lines folder/d04-062-03.png,3,1
9868,/content/drive/MyDrive/lines folder/d04-062-00.png,3,1
9869,/content/drive/MyDrive/lines folder/d04-066-00.png,2,1
9870,/content/drive/MyDrive/lines folder/d04-066-01.png,2,1
